date,population,status,exceedance
2025-01-24T06:00:00,8.612,V,N
2025-01-24T07:00:00,9.920,V,N
2025-01-24T08:00:00,11.065,V,N
2025-01-24T09:00:00,16.624,V,N
2025-01-24T10:00:00,22.947,V,N
2025-01-24T11:00:00,23.438,V,N
2025-01-24T12:00:00,23.274,V,N
2025-01-24T13:00:00,24.037,V,N
2025-01-24T14:00:00,25.400,V,N
2025-01-24T15:00:00,19.350,V,N
2025-01-24T16:00:00,19.568,V,N
2025-01-24T17:00:00,29.706,V,N
2025-01-24T18:00:00,23.274,V,N
2025-01-24T19:00:00,25.345,V,N
2025-01-24T20:00:00,19.949,V,N
2025-01-24T21:00:00,19.077,V,N
2025-01-24T22:00:00,27.362,V,N
2025-01-24T23:00:00,15.752,V,N
2025-01-25T00:00:00,10.538,V,N
2025-01-25T01:00:00,11.283,V,N
2025-01-25T02:00:00,7.685,V,N
2025-01-25T03:00:00,14.390,V,N
2025-01-25T04:00:00,13.736,V,N
2025-01-25T05:00:00,14.063,V,N
2025-01-25T06:00:00,13.736,V,N
2025-01-25T07:00:00,20.385,V,N
2025-01-25T08:00:00,10.847,V,N
2025-01-25T09:00:00,14.880,V,N
2025-01-25T10:00:00,17.224,V,N
2025-01-25T11:00:00,17.824,V,N
2025-01-25T12:00:00,17.387,V,N
2025-01-25T13:00:00,17.224,V,N
2025-01-25T14:00:00,17.824,V,N
2025-01-25T15:00:00,17.987,V,N
2025-01-25T16:00:00,17.224,V,N
2025-01-25T17:00:00,16.406,V,N
2025-01-25T18:00:00,17.660,V,N
2025-01-25T19:00:00,18.750,V,N
2025-01-25T20:00:00,21.802,V,N
2025-01-25T21:00:00,23.329,V,N
2025-01-25T22:00:00,23.056,V,N
2025-01-25T23:00:00,18.042,V,N
2025-01-26T00:00:00,16.207,V,N
2025-01-26T01:00:00,13.954,V,N
2025-01-26T02:00:00,12.264,V,N
2025-01-26T03:00:00,11.010,V,N
2025-01-26T04:00:00,12.809,V,N
2025-01-26T05:00:00,17.715,V,N
2025-01-26T06:00:00,20.167,V,N
2025-01-26T07:00:00,26.327,V,N
2025-01-26T08:00:00,28.125,V,N
2025-01-26T09:00:00,31.614,V,N
2025-01-26T10:00:00,27.526,V,N
2025-01-26T11:00:00,27.253,V,N
2025-01-26T12:00:00,28.670,V,N
2025-01-26T13:00:00,28.943,V,N
2025-01-26T14:00:00,29.433,V,N
